"NBETABPOP";"NBECRANSPOP";"NBFAUTEUILSPOP";"INDICEFREQUENTATION"
3.83135890637691376377373526842500498077;17.62425096933380331335918223475502291153;2980.03095737996352546321129178096887404;6.65635009425142909687207858883388760326
2.51712906327559039262179128972658944115;13.59249694168818812015767296452358298219;3108.150967332699016809387884554392641928;8.20607735641037258544394605288991587755
3.60096505863571437145154901513605646313;21.60579035181428622870929409081633877879;4610.43559673992630024846658904586429163;5.97721789439569804707661653323090588278
1.66181969256335687577897798088907353552;12.46364769422517656834233485666805151641;3488.990444536767760697964270876609887827;5.80889904445367677606979642708766098878
2.42505269217751807455033724047982303442;8.54040295940778104515553549908111590381;1702.914175276482366176630294390853122993;5.55658333271828373749120918399085649698
1.7720442302239863907003118797845194216;8.86022115111993195350155939892259710802;1169.549191947831017862205840657782818259;3.33339240147434079954635667706265948398
5.33966974142649277142208754388541068735;21.3586789657059710856883501755416427494;4298.434141848326680994780472827755603316;3.85339936724913564096060658648262604958
5.33966974142649277142208754388541068735;21.3586789657059710856883501755416427494;4298.434141848326680994780472827755603316;3.85339936724913564096060658648262604958
2.41786073726618531089155592360769000607;8.1602799882733754242590012421759537705;1745.090987121869248135980487863850261885;4.65131728075292183358469010581163051461
2.93198956993576988182127373445556863006;11.33702633708497687637559177322819870289;2320.376545647168284473356033448137013827;5.1560307116134152205442554505686105106
2.02830705323494691920441684143912442041;10.14153526617473459602208420719562210206;2424.63825143705554721695989225632933216;4.1930015293435181391499770801302984451
2.93198956993576988182127373445556863006;11.33702633708497687637559177322819870289;2320.376545647168284473356033448137013827;5.1560307116134152205442554505686105106
2.67809319764327798607391537225495447242;9.81967505802535261560435636493483306552;2574.540260667737903945723977861096232816;2.63261917514729512587038028923406534547
2.3670880083321497893291672584386687497;11.51982830721646230806861399106818791523;2237.84500307721441083179472612791743597;6.11564487367640328867427290946677397466
3.13410850283636819506691321653555646096;11.49173117706668338191201512729704035687;2357.894296967227672088674376573583644132;3.81734415645469646159150029774030776945
2.42505269217751807455033724047982303442;8.54040295940778104515553549908111590381;1702.914175276482366176630294390853122993;5.55658333271828373749120918399085649698
2.83252417559383869341324828207408750234;9.91383461457843542694636898725930625818;2270.551379156021096640059822910588541873;4.85852391500161453878008848805524555152
2.46105382324711441439224275834912509537;11.07474220461201486476509241257106292915;1854.404055816700711244554918416065759358;3.27716388157409002534885437944527846824
4.01332423646506401252157161777099971907;10.70219796390683736672419098072266591751;1947.800029431044400743802758491525196987;2.90005484876456502254150446147877620366
1.84459870755117224247864876996009518129;8.60812730190547046490036092648044417937;1920.842120796620695167766252451779115453;5.41698383516665949322724841210794591637
1.84459870755117224247864876996009518129;8.60812730190547046490036092648044417937;1920.842120796620695167766252451779115453;5.41698383516665949322724841210794591637
5.35401967899677569037109305286202096396;13.08760365976989613201822746255160680079;2699.615700365263120322668919320872348273;5.65004342704850741829171078775476210306
5.35401967899677569037109305286202096396;13.08760365976989613201822746255160680079;2699.615700365263120322668919320872348273;5.65004342704850741829171078775476210306
1.15147676895618630894121711094478668893;6.90886061373711785364730266566872013357;781.852726121250503771086418331510161782;2.48144395186827105763141228625712476251
2.83252417559383869341324828207408750234;9.91383461457843542694636898725930625818;2270.551379156021096640059822910588541873;4.85852391500161453878008848805524555152
2.10457197215230366448071791159114059383;10.10194546633105758950744597563747485036;1753.529367197299413245334163937738342776;3.62677099731456616353366052412260394481
1.39889813456933755178837469020235061517;11.65748445474447959823645575168625512638;2328.23279530156746535978494272677887384;6.55883182679775896518841992124203502375
2.45047416675126637004260324372766130246;9.80189666700506548017041297491064520985;2138.563812097640893512894745133183270963;4.70225338603019684308913774815426785083
2.3670880083321497893291672584386687497;11.51982830721646230806861399106818791523;2237.84500307721441083179472612791743597;6.11564487367640328867427290946677397466
2.3670880083321497893291672584386687497;11.51982830721646230806861399106818791523;2237.84500307721441083179472612791743597;6.11564487367640328867427290946677397466
1.71247538316636698347461255244455860947;13.69980306533093586779690041955646887576;2003.59619830464937066529668636013357308;3.43764020892199674629677198390273139824
2.46665899261646741543470753646544210751;16.85550311621252733880383483251385440134;2831.724523523704592919044251862327539425;5.81181858545328970087648616204305142162
3.13410850283636819506691321653555646096;11.49173117706668338191201512729704035687;2357.894296967227672088674376573583644132;3.81734415645469646159150029774030776945
2.93198956993576988182127373445556863006;11.33702633708497687637559177322819870289;2320.376545647168284473356033448137013827;5.1560307116134152205442554505686105106
4.96622963845848232022248708780294000795;14.89868891537544696066746126340882002384;2656.932856575288041319030591974572904251;3.65759502052708250562839359025294662959
6.10687022900763358778625954198473282443;19.84732824427480916030534351145038167939;3810.687022900763358778625954198473282443;5.13896183206106870229007633587786259542
1.68936040814947460891306551339662803663;13.514883265195796871304524107173024293;2540.798053856809811805250532148528567085;4.97731188971855255600229753015508328547
2.10457197215230366448071791159114059383;10.10194546633105758950744597563747485036;1753.529367197299413245334163937738342776;3.62677099731456616353366052412260394481
2.42505269217751807455033724047982303442;8.54040295940778104515553549908111590381;1702.914175276482366176630294390853122993;5.55658333271828373749120918399085649698
1.6355636970281807624997955545378714774;7.69677033895614476470492025664880695249;1754.767427652764054543163007012719875081;4.74461731176826563863470839342426426091
1.6355636970281807624997955545378714774;7.69677033895614476470492025664880695249;1754.767427652764054543163007012719875081;4.74461731176826563863470839342426426091
2.85689798017312801759849155786646858841;12.85604091077907607919321201039910864783;1861.745183746155091468350331876315363445;5.16396689807540306069003609214448285385
5.35401967899677569037109305286202096396;13.08760365976989613201822746255160680079;2699.615700365263120322668919320872348273;5.65004342704850741829171078775476210306
2.45383288696944627508167758038055442601;14.02190221125397871475244331646031100579;3216.624367261662717164210496795995344728;6.11242761192983440133488509051137877364
5.25748534475960148261086722220761809626;16.42964170237375463315896006939880655083;3277.384926789516574222549354643673930759;5.64595436502720748665913093767251123787
2.42505269217751807455033724047982303442;8.54040295940778104515553549908111590381;1702.914175276482366176630294390853122993;5.55658333271828373749120918399085649698
1.6355636970281807624997955545378714774;7.69677033895614476470492025664880695249;1754.767427652764054543163007012719875081;4.74461731176826563863470839342426426091
4.27784610448639110208010266830650767339;14.97246136570236885728035933907277685685;2746.377199080263087535425913052777926314;4.94748943906742954922196673974653761831
4.01332423646506401252157161777099971907;10.70219796390683736672419098072266591751;1947.800029431044400743802758491525196987;2.90005484876456502254150446147877620366
2.56134419343271348803852261666922801086;16.64873725731263767225039700834998207059;3097.945801956866963782593104861431279135;5.69892679678295169304851185902361559346
0.8928784018667111121693373651753613181266;5.05964427724469630229291173599371413605;1214.909878806638253291745041548608300198;2.42195647515417033738898545203457225172
2.93198956993576988182127373445556863006;11.33702633708497687637559177322819870289;2320.376545647168284473356033448137013827;5.1560307116134152205442554505686105106
1.62381596752368064952638700947225981055;11.36671177266576454668470906630581867388;2034.641407307171853856562922868741542625;6.97687144790257104194857916102841677943
1.62381596752368064952638700947225981055;11.36671177266576454668470906630581867388;2034.641407307171853856562922868741542625;6.97687144790257104194857916102841677943
2.74006384348755325999095778931649107424;19.18044690441287281993670452521543751969;4034.744009535422175336685344768533106821;7.6565466975380526366264333958981244263
2.98550537142174741629389314876275681566;19.40578491424135820591030546695791930179;3052.181658050166441924456762418458384543;6.97910146240004776808594274795866070229
2.42505269217751807455033724047982303442;8.54040295940778104515553549908111590381;1702.914175276482366176630294390853122993;5.55658333271828373749120918399085649698
3.83135890637691376377373526842500498077;17.62425096933380331335918223475502291153;2980.03095737996352546321129178096887404;6.65635009425142909687207858883388760326
2.3670880083321497893291672584386687497;11.51982830721646230806861399106818791523;2237.84500307721441083179472612791743597;6.11564487367640328867427290946677397466
3.89208039481263524979371973907493033176;19.4604019740631762489685986953746516588;4683.729547117525259601762334002771161241;7.16862827518565223483256270141516043155
2.42505269217751807455033724047982303442;8.54040295940778104515553549908111590381;1702.914175276482366176630294390853122993;5.55658333271828373749120918399085649698
1.08436112695483202161782342697153118297;8.67488901563865617294258741577224946378;1717.411152871062955838308743637511087593;5.19567947152576116729306594433757463115
1.08436112695483202161782342697153118297;8.67488901563865617294258741577224946378;1717.411152871062955838308743637511087593;5.19567947152576116729306594433757463115
2.83252417559383869341324828207408750234;9.91383461457843542694636898725930625818;2270.551379156021096640059822910588541873;4.85852391500161453878008848805524555152
3.45417177596241861107752888551147648573;17.27085887981209305538764442755738242863;3029.308647519041121914992832593564877981;4.54651905839277387264468662026562580957
3.45417177596241861107752888551147648573;17.27085887981209305538764442755738242863;3029.308647519041121914992832593564877981;4.54651905839277387264468662026562580957
5.33966974142649277142208754388541068735;21.3586789657059710856883501755416427494;4298.434141848326680994780472827755603316;3.85339936724913564096060658648262604958
4.27784610448639110208010266830650767339;14.97246136570236885728035933907277685685;2746.377199080263087535425913052777926314;4.94748943906742954922196673974653761831
4.27784610448639110208010266830650767339;14.97246136570236885728035933907277685685;2746.377199080263087535425913052777926314;4.94748943906742954922196673974653761831
1.11367255799449845756350717761963627454;11.13672557994498457563507177619636274543;2093.70440902965710021939349392491619614;4.68288173911106656420879133117280857082
2.25655529312653257713658177004197192845;12.41105411219592917425119973523084560649;2034.660689302423540384817895987844688821;5.78566861733335339160260556917846343628
2.25655529312653257713658177004197192845;12.41105411219592917425119973523084560649;2034.660689302423540384817895987844688821;5.78566861733335339160260556917846343628
2.25655529312653257713658177004197192845;12.41105411219592917425119973523084560649;2034.660689302423540384817895987844688821;5.78566861733335339160260556917846343628
3.35232986925913509889373114314448541737;3.35232986925913509889373114314448541737;1244.831824784892166722538831154318918315;0.4473237233210414571460498379707229858085
2.85689798017312801759849155786646858841;12.85604091077907607919321201039910864783;1861.745183746155091468350331876315363445;5.16396689807540306069003609214448285385
0.8928784018667111121693373651753613181266;5.05964427724469630229291173599371413605;1214.909878806638253291745041548608300198;2.42195647515417033738898545203457225172
3.30247355269096553318435508195638533261;28.62143745665503462093107737695533954932;4522.187118151495470107110225558943648793;6.83629638599310883852005151858742197906
1.68936040814947460891306551339662803663;13.514883265195796871304524107173024293;2540.798053856809811805250532148528567085;4.97731188971855255600229753015508328547
2.42505269217751807455033724047982303442;8.54040295940778104515553549908111590381;1702.914175276482366176630294390853122993;5.55658333271828373749120918399085649698
2.1009355797863459090914117070765039105;11.38928235357861203349554767520420540958;2179.55480069308759021583242937815624105;5.17271459674753057137707481210448505516
2.1009355797863459090914117070765039105;11.38928235357861203349554767520420540958;2179.55480069308759021583242937815624105;5.17271459674753057137707481210448505516
2.1009355797863459090914117070765039105;11.38928235357861203349554767520420540958;2179.55480069308759021583242937815624105;5.17271459674753057137707481210448505516
2.49339250984890041390315663491746870792;15.45903356106318256619957113648830598913;2842.966139729716251932379195132897820775;5.6282152296414501570837281204807260759
2.98550537142174741629389314876275681566;19.40578491424135820591030546695791930179;3052.181658050166441924456762418458384543;6.97910146240004776808594274795866070229
2.51712906327559039262179128972658944115;13.59249694168818812015767296452358298219;3108.150967332699016809387884554392641928;8.20607735641037258544394605288991587755
1.98728139904610492845786963434022257552;15.89825119236883942766295707472178060413;2850.755166931637519872813990461049284579;5.62465222575516693163751987281399046105
2.42505269217751807455033724047982303442;8.54040295940778104515553549908111590381;1702.914175276482366176630294390853122993;5.55658333271828373749120918399085649698
2.1009355797863459090914117070765039105;11.38928235357861203349554767520420540958;2179.55480069308759021583242937815624105;5.17271459674753057137707481210448505516
2.51712906327559039262179128972658944115;13.59249694168818812015767296452358298219;3108.150967332699016809387884554392641928;8.20607735641037258544394605288991587755
1.39889813456933755178837469020235061517;11.65748445474447959823645575168625512638;2328.23279530156746535978494272677887384;6.55883182679775896518841992124203502375
1.39889813456933755178837469020235061517;11.65748445474447959823645575168625512638;2328.23279530156746535978494272677887384;6.55883182679775896518841992124203502375
1.43817122147477267906130564374341587238;9.70765574495471558366381309526805713854;2084.269642722314305129597204195145453042;4.79552081573071682049106356357256113127
1.43817122147477267906130564374341587238;9.70765574495471558366381309526805713854;2084.269642722314305129597204195145453042;4.79552081573071682049106356357256113127
1.51735090762873457992140122298483154876;10.62145635340114205944980856089382084132;2085.851714353633802531952881196481769029;4.58027039193173944050214199369793589698
1.51735090762873457992140122298483154876;10.62145635340114205944980856089382084132;2085.851714353633802531952881196481769029;4.58027039193173944050214199369793589698
2.1009355797863459090914117070765039105;11.38928235357861203349554767520420540958;2179.55480069308759021583242937815624105;5.17271459674753057137707481210448505516
2.49339250984890041390315663491746870792;15.45903356106318256619957113648830598913;2842.966139729716251932379195132897820775;5.6282152296414501570837281204807260759
2.02830705323494691920441684143912442041;10.14153526617473459602208420719562210206;2424.63825143705554721695989225632933216;4.1930015293435181391499770801302984451
2.42505269217751807455033724047982303442;8.54040295940778104515553549908111590381;1702.914175276482366176630294390853122993;5.55658333271828373749120918399085649698
2.45047416675126637004260324372766130246;9.80189666700506548017041297491064520985;2138.563812097640893512894745133183270963;4.70225338603019684308913774815426785083
2.74006384348755325999095778931649107424;19.18044690441287281993670452521543751969;4034.744009535422175336685344768533106821;7.6565466975380526366264333958981244263
2.83252417559383869341324828207408750234;9.91383461457843542694636898725930625818;2270.551379156021096640059822910588541873;4.85852391500161453878008848805524555152
0.8928784018667111121693373651753613181266;5.05964427724469630229291173599371413605;1214.909878806638253291745041548608300198;2.42195647515417033738898545203457225172
1.23245295110859142952217799085519910277;6.16226475554295714761088995427599551387;1050.049914344519897952895648208629635564;1.84808784924635502039709634084718815859
2.82321586873175496744832103352286522532;11.85750664867337086328294834079603394635;2584.371806237048497202193074086830827259;3.57264981395007425057734764515564389084
6.58423208101239152477646532084962930773;11.85161774582230474459763757752933275392;2083.251030432320678439273627516822712967;3.57249897944402744307931365964787526831
1.65046460578652890788757035105382165079;16.50464605786528907887570351053821650795;3327.336645265642278301341827724504448002;9.1141791414283120698476621168859033818
2.38398912900957171635297343044115718832;17.87991846757178787264730072830867891242;3871.598345511544467357228851036439273837;4.20212651830307653797098685229995351221
2.67809319764327798607391537225495447242;9.81967505802535261560435636493483306552;2574.540260667737903945723977861096232816;2.63261917514729512587038028923406534547
2.10457197215230366448071791159114059383;10.10194546633105758950744597563747485036;1753.529367197299413245334163937738342776;3.62677099731456616353366052412260394481
4.27784610448639110208010266830650767339;14.97246136570236885728035933907277685685;2746.377199080263087535425913052777926314;4.94748943906742954922196673974653761831
2.67809319764327798607391537225495447242;9.81967505802535261560435636493483306552;2574.540260667737903945723977861096232816;2.63261917514729512587038028923406534547
1.74979658614686042747530599567800243222;19.24776244761546470222836595245802675439;3482.970104725325680889596584397063841328;7.97674520337010822491885318331743934768
1.39889813456933755178837469020235061517;11.65748445474447959823645575168625512638;2328.23279530156746535978494272677887384;6.55883182679775896518841992124203502375
1.6355636970281807624997955545378714774;7.69677033895614476470492025664880695249;1754.767427652764054543163007012719875081;4.74461731176826563863470839342426426091
1.74979658614686042747530599567800243222;19.24776244761546470222836595245802675439;3482.970104725325680889596584397063841328;7.97674520337010822491885318331743934768
0.7335142668524902809359642045037775984743;7.33514266852490280935964204503777598474;1559.451331328394337269859898775031174356;3.72010562605442675860045477884544854397
2.53562553882042699934073735990668898017;15.21375323292256199604442415944013388103;3135.300978751457984684821745524620923982;7.67778538465439423905877579998985749784
2.3670880083321497893291672584386687497;11.51982830721646230806861399106818791523;2237.84500307721441083179472612791743597;6.11564487367640328867427290946677397466
1.6355636970281807624997955545378714774;7.69677033895614476470492025664880695249;1754.767427652764054543163007012719875081;4.74461731176826563863470839342426426091
2.93198956993576988182127373445556863006;11.33702633708497687637559177322819870289;2320.376545647168284473356033448137013827;5.1560307116134152205442554505686105106
2.45383288696944627508167758038055442601;14.02190221125397871475244331646031100579;3216.624367261662717164210496795995344728;6.11242761192983440133488509051137877364
2.3670880083321497893291672584386687497;11.51982830721646230806861399106818791523;2237.84500307721441083179472612791743597;6.11564487367640328867427290946677397466
1.87818116935559604079409499840354600605;13.14726818548917228555866498882482204233;2754.352684859981593824540315158800217869;4.72363503183517082057735289145991022294
2.56134419343271348803852261666922801086;16.64873725731263767225039700834998207059;3097.945801956866963782593104861431279135;5.69892679678295169304851185902361559346
2.08960213975259110665329321297225008358;18.80641925777331995987963891675025075226;3876.211969241056502841858910063523905048;6.94918087596121698428619190906051487797
4.27784610448639110208010266830650767339;14.97246136570236885728035933907277685685;2746.377199080263087535425913052777926314;4.94748943906742954922196673974653761831
1.51735090762873457992140122298483154876;10.62145635340114205944980856089382084132;2085.851714353633802531952881196481769029;4.58027039193173944050214199369793589698
2.41786073726618531089155592360769000607;8.1602799882733754242590012421759537705;1745.090987121869248135980487863850261885;4.65131728075292183358469010581163051461
2.02830705323494691920441684143912442041;10.14153526617473459602208420719562210206;2424.63825143705554721695989225632933216;4.1930015293435181391499770801302984451
4.96622963845848232022248708780294000795;14.89868891537544696066746126340882002384;2656.932856575288041319030591974572904251;3.65759502052708250562839359025294662959
1.43817122147477267906130564374341587238;9.70765574495471558366381309526805713854;2084.269642722314305129597204195145453042;4.79552081573071682049106356357256113127
1.08436112695483202161782342697153118297;8.67488901563865617294258741577224946378;1717.411152871062955838308743637511087593;5.19567947152576116729306594433757463115
2.42505269217751807455033724047982303442;8.54040295940778104515553549908111590381;1702.914175276482366176630294390853122993;5.55658333271828373749120918399085649698
2.3670880083321497893291672584386687497;11.51982830721646230806861399106818791523;2237.84500307721441083179472612791743597;6.11564487367640328867427290946677397466
2.1009355797863459090914117070765039105;11.38928235357861203349554767520420540958;2179.55480069308759021583242937815624105;5.17271459674753057137707481210448505516
1.61017631430641655261251106996216085661;12.88141051445133242090008855969728685291;2384.671121487802914419128894613960228645;5.03840270509620803477980838901859753643
2.83252417559383869341324828207408750234;9.91383461457843542694636898725930625818;2270.551379156021096640059822910588541873;4.85852391500161453878008848805524555152
6.10687022900763358778625954198473282443;19.84732824427480916030534351145038167939;3810.687022900763358778625954198473282443;5.13896183206106870229007633587786259542
2.83748315244378236504220756189260126268;21.2811236433283677378165567141945094701;4745.690572462226005533092147265375611832;6.97498758601120805845215294034191671987
2.42505269217751807455033724047982303442;8.54040295940778104515553549908111590381;1702.914175276482366176630294390853122993;5.55658333271828373749120918399085649698
